Unnamed: 0,timeStamp,air_temp,relhum,windsp,winddir,precipitation,ghi,month,time_int,hour,date
77694,2016-04-04 08:30:00,13.5,62.46,0.42,326.9,0.0,259.5,4,30,8.5,2016-04-04
77695,2016-04-04 08:45:00,14.6,56.68,0.7,164.0,0.0,359.9,4,45,8.75,2016-04-04
77696,2016-04-04 09:00:00,15.5,54.96,0.64,93.6,0.0,420.6,4,0,9.0,2016-04-04
77697,2016-04-04 09:15:00,15.44,54.06,0.92,36.18,0.0,465.8,4,15,9.25,2016-04-04
77698,2016-04-04 09:30:00,16.56,51.62,0.96,41.16,0.0,511.7,4,30,9.5,2016-04-04
77699,2016-04-04 09:45:00,17.16,49.44,1.24,60.46,0.0,554.9,4,45,9.75,2016-04-04
77700,2016-04-04 10:00:00,17.72,46.96,1.24,346.8,0.0,599.3,4,0,10.0,2016-04-04
77701,2016-04-04 10:15:00,18.32,45.56,1.4,294.6,0.0,641.5,4,15,10.25,2016-04-04
77702,2016-04-04 10:30:00,18.82,44.6,0.72,301.5,0.0,678.5,4,30,10.5,2016-04-04
77703,2016-04-04 10:45:00,19.88,41.86,1.44,73.04,0.0,714.3,4,45,10.75,2016-04-04
77704,2016-04-04 11:00:00,20.36,40.58,1.32,64.05,0.0,748.4,4,0,11.0,2016-04-04
77705,2016-04-04 11:15:00,20.4,39.74,0.6,336.4,0.0,780.9,4,15,11.25,2016-04-04
77706,2016-04-04 11:30:00,21.7,36.98,1.12,290.6,0.0,806.0,4,30,11.5,2016-04-04
77707,2016-04-04 11:45:00,22.26,35.8,1.42,256.6,0.0,828.0,4,45,11.75,2016-04-04
77708,2016-04-04 12:00:00,22.7,35.4,1.42,283.4,0.0,847.0,4,0,12.0,2016-04-04
77709,2016-04-04 12:15:00,23.36,35.34,1.18,205.5,0.0,861.0,4,15,12.25,2016-04-04
77710,2016-04-04 12:30:00,23.48,34.54,0.76,254.0,0.0,870.0,4,30,12.5,2016-04-04
77711,2016-04-04 12:45:00,23.4,33.22,1.22,238.4,0.0,876.0,4,45,12.75,2016-04-04
77712,2016-04-04 13:00:00,24.18,32.84,2.48,301.6,0.0,876.0,4,0,13.0,2016-04-04
77713,2016-04-04 13:15:00,23.04,36.6,3.92,307.2,0.0,870.0,4,15,13.25,2016-04-04
77714,2016-04-04 13:30:00,23.16,38.2,2.98,308.6,0.0,870.0,4,30,13.5,2016-04-04
77715,2016-04-04 13:45:00,23.32,36.98,2.72,284.2,0.0,861.0,4,45,13.75,2016-04-04
77716,2016-04-04 14:00:00,23.14,38.08,2.82,302.7,0.0,852.0,4,0,14.0,2016-04-04
77717,2016-04-04 14:15:00,23.0,39.08,3.1,310.4,0.0,831.0,4,15,14.25,2016-04-04
77718,2016-04-04 14:30:00,23.0,36.42,3.0,292.6,0.0,812.0,4,30,14.5,2016-04-04
77719,2016-04-04 14:45:00,23.6,36.0,3.06,303.6,0.0,788.1,4,45,14.75,2016-04-04
77720,2016-04-04 15:00:00,23.3,37.24,1.78,260.0,0.0,757.6,4,0,15.0,2016-04-04
77721,2016-04-04 15:15:00,23.9,36.76,2.82,301.9,0.0,728.4,4,15,15.25,2016-04-04
77722,2016-04-04 15:30:00,23.76,34.46,2.86,280.7,0.0,695.2,4,30,15.5,2016-04-04
77723,2016-04-04 15:45:00,24.52,32.82,3.7,297.3,0.0,660.6,4,45,15.75,2016-04-04
77724,2016-04-04 16:00:00,24.26,31.64,2.58,286.1,0.0,625.6,4,0,16.0,2016-04-04
77725,2016-04-04 16:15:00,24.36,33.66,1.42,295.4,0.0,580.2,4,15,16.25,2016-04-04
77726,2016-04-04 16:30:00,25.0,30.76,2.92,307.2,0.0,539.9,4,30,16.5,2016-04-04
77727,2016-04-04 16:45:00,24.58,31.12,2.08,313.4,0.0,495.3,4,45,16.75,2016-04-04
77728,2016-04-04 17:00:00,24.54,31.42,2.32,310.2,0.0,449.5,4,0,17.0,2016-04-04
77729,2016-04-04 17:15:00,24.5,30.96,1.82,2.495,0.0,403.2,4,15,17.25,2016-04-04
77730,2016-04-04 17:30:00,24.4,32.02,2.18,317.4,0.0,355.9,4,30,17.5,2016-04-04
77731,2016-04-04 17:45:00,24.8,31.62,3.14,307.0,0.0,307.8,4,45,17.75,2016-04-04
77732,2016-04-04 18:00:00,24.22,32.02,1.92,308.6,0.0,250.2,4,0,18.0,2016-04-04
77733,2016-04-04 18:15:00,24.1,32.92,2.82,308.2,0.0,199.1,4,15,18.25,2016-04-04
77734,2016-04-04 18:30:00,23.96,34.62,2.96,300.2,0.0,148.5,4,30,18.5,2016-04-04
77735,2016-04-04 18:45:00,23.9,35.58,1.18,318.1,0.0,100.8,4,45,18.75,2016-04-04
77736,2016-04-04 19:00:00,23.2,37.42,0.64,108.3,0.0,54.18,4,0,19.0,2016-04-04
77737,2016-04-04 19:15:00,22.4,38.98,1.06,68.0,0.0,18.75,4,15,19.25,2016-04-04
77738,2016-04-04 19:30:00,21.6,40.2,0.6,296.8,0.0,5.22,4,30,19.5,2016-04-04
77739,2016-04-04 19:45:00,20.76,42.6,0.62,288.1,0.0,0.0,4,45,19.75,2016-04-04
77740,2016-04-04 20:00:00,20.8,43.14,1.16,284.0,0.0,0.0,4,0,20.0,2016-04-04
77741,2016-04-04 20:15:00,19.8,45.86,0.42,231.5,0.0,0.0,4,15,20.25,2016-04-04
77742,2016-04-04 20:30:00,19.62,46.34,1.56,272.8,0.0,0.0,4,30,20.5,2016-04-04
77743,2016-04-04 20:45:00,19.66,44.14,0.48,200.6,0.0,0.0,4,45,20.75,2016-04-04
77744,2016-04-04 21:00:00,18.98,43.84,0.26,190.9,0.0,0.0,4,0,21.0,2016-04-04
77745,2016-04-04 21:15:00,18.1,45.0,0.52,125.0,0.0,0.0,4,15,21.25,2016-04-04
77746,2016-04-04 21:30:00,17.52,49.1,0.4,168.3,0.0,0.0,4,30,21.5,2016-04-04
77747,2016-04-04 21:45:00,16.92,51.62,0.68,106.6,0.0,0.0,4,45,21.75,2016-04-04
77748,2016-04-04 22:00:00,16.7,55.76,0.6,133.0,0.0,0.0,4,0,22.0,2016-04-04
77749,2016-04-04 22:15:00,16.5,56.5,0.8,172.4,0.0,0.0,4,15,22.25,2016-04-04
77750,2016-04-04 22:30:00,16.5,52.14,0.68,119.1,0.0,0.0,4,30,22.5,2016-04-04
77751,2016-04-04 22:45:00,16.62,49.62,0.5,172.5,0.0,0.0,4,45,22.75,2016-04-04
77752,2016-04-04 23:00:00,16.28,47.76,0.6,200.2,0.0,0.0,4,0,23.0,2016-04-04
77753,2016-04-04 23:15:00,16.1,48.88,0.66,277.0,0.0,0.0,4,15,23.25,2016-04-04
77754,2016-04-04 23:30:00,15.68,51.6,0.54,193.6,0.0,0.0,4,30,23.5,2016-04-04
77755,2016-04-04 23:45:00,15.1,56.84,0.56,124.9,0.0,0.0,4,45,23.75,2016-04-04
77756,2016-04-05 00:00:00,14.7,62.32,0.8,147.8,0.0,0.0,4,0,0.0,2016-04-05
77757,2016-04-05 00:15:00,14.5,62.36,0.62,115.4,0.0,0.0,4,15,0.25,2016-04-05
77758,2016-04-05 00:30:00,14.3,63.18,0.64,95.1,0.0,0.0,4,30,0.5,2016-04-05
77759,2016-04-05 00:45:00,14.08,61.6,0.64,166.6,0.0,0.0,4,45,0.75,2016-04-05
77760,2016-04-05 01:00:00,13.1,63.34,0.7,125.0,0.0,0.0,4,0,1.0,2016-04-05
77761,2016-04-05 01:15:00,11.5,66.5,0.88,289.7,0.0,0.0,4,15,1.25,2016-04-05
77762,2016-04-05 01:30:00,12.2,66.6,0.74,148.4,0.0,0.0,4,30,1.5,2016-04-05
77763,2016-04-05 01:45:00,10.7,71.38,0.44,178.9,0.0,0.0,4,45,1.75,2016-04-05
77764,2016-04-05 02:00:00,10.0,75.0,0.36,78.96,0.0,0.0,4,0,2.0,2016-04-05
77765,2016-04-05 02:15:00,12.14,70.48,1.76,289.2,0.0,0.0,4,15,2.25,2016-04-05
77766,2016-04-05 02:30:00,13.0,67.16,2.0,284.2,0.0,0.0,4,30,2.5,2016-04-05
77767,2016-04-05 02:45:00,12.32,68.64,0.52,155.7,0.0,0.0,4,45,2.75,2016-04-05
77768,2016-04-05 03:00:00,11.8,71.1,0.54,223.5,0.0,0.0,4,0,3.0,2016-04-05
77769,2016-04-05 03:15:00,11.5,72.14,0.3,96.5,0.0,0.0,4,15,3.25,2016-04-05
77770,2016-04-05 03:30:00,11.58,72.08,0.58,162.0,0.0,0.0,4,30,3.5,2016-04-05
77771,2016-04-05 03:45:00,11.78,68.14,1.64,284.2,0.0,0.0,4,45,3.75,2016-04-05
77772,2016-04-05 04:00:00,11.46,69.3,0.62,178.8,0.0,0.0,4,0,4.0,2016-04-05
77773,2016-04-05 04:15:00,11.06,72.76,0.48,190.6,0.0,0.0,4,15,4.25,2016-04-05
77774,2016-04-05 04:30:00,10.12,76.86,0.38,238.5,0.0,0.0,4,30,4.5,2016-04-05
77775,2016-04-05 04:45:00,10.0,73.5,2.54,294.0,0.0,0.0,4,45,4.75,2016-04-05
77776,2016-04-05 05:00:00,10.3,70.42,2.18,309.6,0.0,0.0,4,0,5.0,2016-04-05
77777,2016-04-05 05:15:00,10.58,67.3,3.7,302.6,0.0,0.0,4,15,5.25,2016-04-05
77778,2016-04-05 05:30:00,10.7,67.52,1.12,287.6,0.0,0.0,4,30,5.5,2016-04-05
77779,2016-04-05 05:45:00,10.28,69.64,0.42,178.2,0.0,0.0,4,45,5.75,2016-04-05
77780,2016-04-05 06:00:00,9.36,73.02,1.0,305.8,0.0,0.0,4,0,6.0,2016-04-05
77781,2016-04-05 06:15:00,8.6,76.3,0.94,57.43,0.0,0.0,4,15,6.25,2016-04-05
77782,2016-04-05 06:30:00,8.4,77.18,0.82,270.3,0.0,0.0,4,30,6.5,2016-04-05
77783,2016-04-05 06:45:00,8.66,76.16,0.58,194.9,0.0,5.23,4,45,6.75,2016-04-05
77784,2016-04-05 07:00:00,8.6,75.56,0.46,246.3,0.0,24.63,4,0,7.0,2016-04-05
77785,2016-04-05 07:15:00,9.6,72.74,1.48,304.2,0.0,70.35,4,15,7.25,2016-04-05
77786,2016-04-05 07:30:00,10.3,69.24,1.48,294.4,0.0,118.3,4,30,7.5,2016-04-05
77787,2016-04-05 07:45:00,10.9,68.52,1.02,287.4,0.0,168.4,4,45,7.75,2016-04-05
77788,2016-04-05 08:00:00,11.8,65.46,1.46,277.4,0.0,220.4,4,0,8.0,2016-04-05
77789,2016-04-05 08:15:00,12.1,63.02,2.38,280.8,0.0,270.9,4,15,8.25,2016-04-05
77790,2016-04-05 08:30:00,12.7,57.1,3.18,316.4,0.0,322.8,4,30,8.5,2016-04-05
77791,2016-04-05 08:45:00,13.2,53.16,2.54,298.8,0.0,372.5,4,45,8.75,2016-04-05
77792,2016-04-05 09:00:00,14.04,48.84,1.98,281.3,0.0,422.4,4,0,9.0,2016-04-05
77793,2016-04-05 09:15:00,14.8,44.96,3.66,304.2,0.0,473.6,4,15,9.25,2016-04-05
77794,2016-04-05 09:30:00,15.62,42.6,1.36,258.6,0.0,517.3,4,30,9.5,2016-04-05
77795,2016-04-05 09:45:00,16.76,39.06,2.12,276.2,0.0,563.5,4,45,9.75,2016-04-05
77796,2016-04-05 10:00:00,17.82,35.84,1.56,264.4,0.0,606.1,4,0,10.0,2016-04-05
77797,2016-04-05 10:15:00,18.9,34.24,1.96,285.4,0.0,645.0,4,15,10.25,2016-04-05
77798,2016-04-05 10:30:00,19.4,33.72,1.86,299.9,0.0,682.9,4,30,10.5,2016-04-05
77799,2016-04-05 10:45:00,19.8,33.9,1.28,294.2,0.0,717.4,4,45,10.75,2016-04-05
77800,2016-04-05 11:00:00,20.04,33.38,3.58,313.8,0.0,748.2,4,0,11.0,2016-04-05
77801,2016-04-05 11:15:00,20.7,30.4,4.14,308.4,0.0,778.6,4,15,11.25,2016-04-05
77802,2016-04-05 11:30:00,20.6,31.36,2.66,300.5,0.0,804.0,4,30,11.5,2016-04-05
77803,2016-04-05 11:45:00,20.8,29.48,3.66,315.2,0.0,826.0,4,45,11.75,2016-04-05
77804,2016-04-05 12:00:00,21.6,29.86,4.2,306.2,0.0,845.0,4,0,12.0,2016-04-05
77805,2016-04-05 12:15:00,21.84,29.34,3.1,309.4,0.0,864.0,4,15,12.25,2016-04-05
77806,2016-04-05 12:30:00,22.46,30.04,2.98,309.6,0.0,879.0,4,30,12.5,2016-04-05
77807,2016-04-05 12:45:00,23.18,27.94,3.12,291.6,0.0,860.0,4,45,12.75,2016-04-05
77808,2016-04-05 13:00:00,23.6,26.92,3.14,302.2,0.0,889.0,4,0,13.0,2016-04-05
77809,2016-04-05 13:15:00,23.62,26.18,3.48,309.0,0.0,884.0,4,15,13.25,2016-04-05
77810,2016-04-05 13:30:00,24.18,25.4,3.22,294.9,0.0,880.0,4,30,13.5,2016-04-05
77811,2016-04-05 13:45:00,24.94,24.14,3.1,283.6,0.0,867.0,4,45,13.75,2016-04-05
77812,2016-04-05 14:00:00,24.9,23.5,3.7,313.4,0.0,859.0,4,0,14.0,2016-04-05
77813,2016-04-05 14:15:00,25.8,22.96,3.78,291.4,0.0,840.0,4,15,14.25,2016-04-05
77814,2016-04-05 14:30:00,25.98,22.7,3.62,310.4,0.0,804.0,4,30,14.5,2016-04-05
77815,2016-04-05 14:45:00,26.12,22.66,3.34,295.6,0.0,797.7,4,45,14.75,2016-04-05
77816,2016-04-05 15:00:00,26.62,22.08,1.68,323.2,0.0,769.4,4,0,15.0,2016-04-05
77817,2016-04-05 15:15:00,26.3,21.88,1.96,300.3,0.0,736.7,4,15,15.25,2016-04-05
77818,2016-04-05 15:30:00,27.0,21.2,3.06,306.1,0.0,706.8,4,30,15.5,2016-04-05
77819,2016-04-05 15:45:00,27.14,21.2,2.42,303.3,0.0,665.8,4,45,15.75,2016-04-05
77820,2016-04-05 16:00:00,27.04,21.3,2.8,315.2,0.0,626.8,4,0,16.0,2016-04-05
77821,2016-04-05 16:15:00,27.22,20.88,3.64,297.5,0.0,570.5,4,15,16.25,2016-04-05
77822,2016-04-05 16:30:00,27.28,20.58,1.56,318.7,0.0,543.0,4,30,16.5,2016-04-05
77823,2016-04-05 16:45:00,27.9,20.24,2.22,298.2,0.0,498.6,4,45,16.75,2016-04-05
77824,2016-04-05 17:00:00,27.9,19.9,2.54,321.7,0.0,456.7,4,0,17.0,2016-04-05
77825,2016-04-05 17:15:00,27.68,19.84,1.5,296.4,0.0,404.4,4,15,17.25,2016-04-05
77826,2016-04-05 17:30:00,27.62,19.5,1.76,314.4,0.0,361.1,4,30,17.5,2016-04-05
77827,2016-04-05 17:45:00,27.44,19.54,2.82,305.6,0.0,311.4,4,45,17.75,2016-04-05
77828,2016-04-05 18:00:00,27.1,20.54,2.2,306.2,0.0,258.1,4,0,18.0,2016-04-05
77829,2016-04-05 18:15:00,27.0,21.02,3.32,311.9,0.0,205.2,4,15,18.25,2016-04-05
77830,2016-04-05 18:30:00,26.62,22.32,3.0,309.8,0.0,155.5,4,30,18.5,2016-04-05
77831,2016-04-05 18:45:00,26.3,21.94,2.74,310.6,0.0,109.0,4,45,18.75,2016-04-05
77832,2016-04-05 19:00:00,26.1,22.62,1.46,301.0,0.0,61.52,4,0,19.0,2016-04-05
77833,2016-04-05 19:15:00,25.68,23.32,1.66,310.4,0.0,19.88,4,15,19.25,2016-04-05
77834,2016-04-05 19:30:00,24.8,24.76,0.44,293.1,0.0,2.75,4,30,19.5,2016-04-05
77835,2016-04-05 19:45:00,24.0,25.78,1.02,307.4,0.0,0.0,4,45,19.75,2016-04-05
77836,2016-04-05 20:00:00,23.94,26.08,1.42,307.8,0.0,0.0,4,0,20.0,2016-04-05
77837,2016-04-05 20:15:00,21.28,34.18,0.4,119.1,0.0,0.0,4,15,20.25,2016-04-05
77838,2016-04-05 20:30:00,19.68,38.46,0.48,101.8,0.0,0.0,4,30,20.5,2016-04-05
77839,2016-04-05 20:45:00,19.1,41.56,0.56,114.6,0.0,0.0,4,45,20.75,2016-04-05
77840,2016-04-05 21:00:00,17.5,47.9,0.32,112.2,0.0,0.0,4,0,21.0,2016-04-05
77841,2016-04-05 21:15:00,17.5,46.88,1.1,92.0,0.0,0.0,4,15,21.25,2016-04-05
77842,2016-04-05 21:30:00,16.52,53.14,1.36,81.2,0.0,0.0,4,30,21.5,2016-04-05
77843,2016-04-05 21:45:00,16.2,54.12,0.34,95.9,0.0,0.0,4,45,21.75,2016-04-05
77844,2016-04-05 22:00:00,16.2,54.52,0.8,79.61,0.0,0.0,4,0,22.0,2016-04-05
77845,2016-04-05 22:15:00,16.1,54.68,1.44,84.0,0.0,0.0,4,15,22.25,2016-04-05
77846,2016-04-05 22:30:00,15.9,55.82,1.54,79.8,0.0,0.0,4,30,22.5,2016-04-05
77847,2016-04-05 22:45:00,15.24,58.04,1.18,76.4,0.0,0.0,4,45,22.75,2016-04-05
77848,2016-04-05 23:00:00,15.0,58.92,0.5,122.8,0.0,0.0,4,0,23.0,2016-04-05
77849,2016-04-05 23:15:00,14.5,59.18,0.46,124.8,0.0,0.0,4,15,23.25,2016-04-05
77850,2016-04-05 23:30:00,14.1,61.8,0.52,61.2,0.0,0.0,4,30,23.5,2016-04-05
77851,2016-04-05 23:45:00,14.4,60.74,0.58,95.4,0.0,0.0,4,45,23.75,2016-04-05
77852,2016-04-06 00:00:00,15.5,57.22,0.78,90.6,0.0,0.0,4,0,0.0,2016-04-06
77853,2016-04-06 00:15:00,14.86,59.22,1.02,70.0,0.0,0.0,4,15,0.25,2016-04-06
77854,2016-04-06 00:30:00,13.78,62.14,0.7,50.54,0.0,0.0,4,30,0.5,2016-04-06
77855,2016-04-06 00:45:00,13.62,64.74,0.5,143.5,0.0,0.0,4,45,0.75,2016-04-06
77856,2016-04-06 01:00:00,12.94,64.78,0.92,94.0,0.0,0.0,4,0,1.0,2016-04-06
77857,2016-04-06 01:15:00,13.4,64.08,0.94,82.0,0.0,0.0,4,15,1.25,2016-04-06
77858,2016-04-06 01:30:00,13.92,63.52,0.5,141.6,0.0,0.0,4,30,1.5,2016-04-06
77859,2016-04-06 01:45:00,14.14,60.28,1.92,21.0,0.0,0.0,4,45,1.75,2016-04-06
77860,2016-04-06 02:00:00,14.4,58.2,0.84,59.61,0.0,0.0,4,0,2.0,2016-04-06
77861,2016-04-06 02:15:00,14.08,59.6,1.08,70.0,0.0,0.0,4,15,2.25,2016-04-06
77862,2016-04-06 02:30:00,13.24,64.36,0.72,123.4,0.0,0.0,4,30,2.5,2016-04-06
77863,2016-04-06 02:45:00,14.82,56.62,1.72,35.4,0.0,0.0,4,45,2.75,2016-04-06
77864,2016-04-06 03:00:00,14.4,57.66,1.94,29.21,0.0,0.0,4,0,3.0,2016-04-06
77865,2016-04-06 03:15:00,13.8,60.08,1.08,80.8,0.0,0.0,4,15,3.25,2016-04-06
77866,2016-04-06 03:30:00,12.9,61.82,1.56,0.406,0.0,0.0,4,30,3.5,2016-04-06
77867,2016-04-06 03:45:00,13.46,60.88,1.08,58.86,0.0,0.0,4,45,3.75,2016-04-06
77868,2016-04-06 04:00:00,13.5,60.46,0.72,68.86,0.0,0.0,4,0,4.0,2016-04-06
77869,2016-04-06 04:15:00,12.64,64.06,1.24,45.98,0.0,0.0,4,15,4.25,2016-04-06
77870,2016-04-06 04:30:00,13.42,60.6,1.4,34.19,0.0,0.0,4,30,4.5,2016-04-06
77871,2016-04-06 04:45:00,13.2,60.78,0.64,83.3,0.0,0.0,4,45,4.75,2016-04-06
77872,2016-04-06 05:00:00,13.1,61.36,0.86,76.0,0.0,0.0,4,0,5.0,2016-04-06
77873,2016-04-06 05:15:00,13.3,60.86,1.16,83.0,0.0,0.0,4,15,5.25,2016-04-06
77874,2016-04-06 05:30:00,13.3,58.88,0.94,49.81,0.0,0.0,4,30,5.5,2016-04-06
77875,2016-04-06 05:45:00,13.1,59.36,1.12,55.19,0.0,0.0,4,45,5.75,2016-04-06
77876,2016-04-06 06:00:00,12.92,58.88,1.3,68.8,0.0,0.0,4,0,6.0,2016-04-06
77877,2016-04-06 06:15:00,13.0,57.76,1.26,62.04,0.0,0.0,4,15,6.25,2016-04-06
77878,2016-04-06 06:30:00,13.0,58.2,1.14,56.81,0.0,0.0,4,30,6.5,2016-04-06
77879,2016-04-06 06:45:00,12.88,58.96,1.84,42.4,0.0,1.32,4,45,6.75,2016-04-06
77880,2016-04-06 07:00:00,12.5,61.4,1.62,45.2,0.0,27.03,4,0,7.0,2016-04-06
77881,2016-04-06 07:15:00,12.8,59.92,1.42,45.4,0.0,72.52,4,15,7.25,2016-04-06
77882,2016-04-06 07:30:00,13.24,58.08,1.32,61.19,0.0,118.0,4,30,7.5,2016-04-06
77883,2016-04-06 07:45:00,14.1,58.98,0.82,88.6,0.0,167.7,4,45,7.75,2016-04-06
77884,2016-04-06 08:00:00,15.14,53.84,1.32,73.2,0.0,219.5,4,0,8.0,2016-04-06
77885,2016-04-06 08:15:00,16.26,51.56,0.8,38.79,0.0,270.5,4,15,8.25,2016-04-06
77886,2016-04-06 08:30:00,18.02,48.0,0.46,25.01,0.0,322.0,4,30,8.5,2016-04-06
77887,2016-04-06 08:45:00,19.86,44.38,0.32,309.9,0.0,373.6,4,45,8.75,2016-04-06
77888,2016-04-06 09:00:00,20.8,46.56,0.76,243.7,0.0,423.9,4,0,9.0,2016-04-06
77889,2016-04-06 09:15:00,21.22,44.2,0.36,105.0,0.0,472.4,4,15,9.25,2016-04-06
77890,2016-04-06 09:30:00,22.2,38.06,0.88,284.6,0.0,518.0,4,30,9.5,2016-04-06
77891,2016-04-06 09:45:00,22.74,35.44,1.18,321.6,0.0,563.2,4,45,9.75,2016-04-06
77892,2016-04-06 10:00:00,23.16,34.22,1.52,297.1,0.0,605.2,4,0,10.0,2016-04-06
77893,2016-04-06 10:15:00,23.86,31.04,0.64,261.1,0.0,645.6,4,15,10.25,2016-04-06
77894,2016-04-06 10:30:00,24.48,30.48,1.44,274.0,0.0,684.4,4,30,10.5,2016-04-06
77895,2016-04-06 10:45:00,25.34,28.32,1.56,300.8,0.0,721.9,4,45,10.75,2016-04-06
77896,2016-04-06 11:00:00,25.7,27.0,1.18,255.1,0.0,755.9,4,0,11.0,2016-04-06
77897,2016-04-06 11:15:00,26.62,24.38,1.78,309.3,0.0,784.7,4,15,11.25,2016-04-06
77898,2016-04-06 11:30:00,27.2,24.72,1.68,259.3,0.0,810.0,4,30,11.5,2016-04-06
77899,2016-04-06 11:45:00,28.16,22.42,1.22,219.8,0.0,833.0,4,45,11.75,2016-04-06
77900,2016-04-06 12:00:00,28.6,21.38,1.34,277.3,0.0,853.0,4,0,12.0,2016-04-06
77901,2016-04-06 12:15:00,28.7,22.68,0.88,322.5,0.0,866.0,4,15,12.25,2016-04-06
77902,2016-04-06 12:30:00,28.9,22.3,1.18,344.3,0.0,877.0,4,30,12.5,2016-04-06
77903,2016-04-06 12:45:00,29.26,21.62,1.7,315.7,0.0,887.0,4,45,12.75,2016-04-06
77904,2016-04-06 13:00:00,29.64,23.62,2.38,279.8,0.0,885.0,4,0,13.0,2016-04-06
77905,2016-04-06 13:15:00,29.5,23.26,2.84,299.6,0.0,887.0,4,15,13.25,2016-04-06
77906,2016-04-06 13:30:00,29.0,24.7,3.26,294.4,0.0,882.0,4,30,13.5,2016-04-06
77907,2016-04-06 13:45:00,29.28,21.98,1.04,3.896,0.0,876.0,4,45,13.75,2016-04-06
77908,2016-04-06 14:00:00,29.24,21.32,2.46,284.6,0.0,864.0,4,0,14.0,2016-04-06
77909,2016-04-06 14:15:00,29.8,21.66,2.8,291.0,0.0,849.0,4,15,14.25,2016-04-06
77910,2016-04-06 14:30:00,29.7,22.06,3.68,300.4,0.0,829.0,4,30,14.5,2016-04-06
77911,2016-04-06 14:45:00,30.22,22.38,3.06,308.8,0.0,803.0,4,45,14.75,2016-04-06
77912,2016-04-06 15:00:00,29.7,20.58,2.02,309.6,0.0,776.9,4,0,15.0,2016-04-06
77913,2016-04-06 15:15:00,30.08,20.82,3.92,292.2,0.0,740.9,4,15,15.25,2016-04-06
77914,2016-04-06 15:30:00,30.46,20.74,2.38,298.4,0.0,711.5,4,30,15.5,2016-04-06
77915,2016-04-06 15:45:00,30.88,20.64,2.12,297.8,0.0,665.8,4,45,15.75,2016-04-06
77916,2016-04-06 16:00:00,30.7,21.8,3.46,286.8,0.0,560.3,4,0,16.0,2016-04-06
77917,2016-04-06 16:15:00,30.72,22.58,2.88,313.6,0.0,575.5,4,15,16.25,2016-04-06
77918,2016-04-06 16:30:00,30.72,21.62,2.06,297.2,0.0,531.3,4,30,16.5,2016-04-06
77919,2016-04-06 16:45:00,31.0,22.44,2.56,303.2,0.0,502.9,4,45,16.75,2016-04-06
77920,2016-04-06 17:00:00,30.62,21.52,2.84,290.6,0.0,462.2,4,0,17.0,2016-04-06
77921,2016-04-06 17:15:00,31.0,21.22,1.78,277.6,0.0,420.9,4,15,17.25,2016-04-06
77922,2016-04-06 17:30:00,30.72,20.7,2.76,302.2,0.0,366.2,4,30,17.5,2016-04-06
77923,2016-04-06 17:45:00,30.6,21.72,1.48,285.0,0.0,274.5,4,45,17.75,2016-04-06
77924,2016-04-06 18:00:00,30.38,22.48,2.48,304.2,0.0,211.2,4,0,18.0,2016-04-06
77925,2016-04-06 18:15:00,30.1,23.72,1.36,276.2,0.0,200.1,4,15,18.25,2016-04-06
77926,2016-04-06 18:30:00,30.06,24.8,1.16,298.8,0.0,139.6,4,30,18.5,2016-04-06
77927,2016-04-06 18:45:00,29.7,25.68,1.08,271.0,0.0,121.8,4,45,18.75,2016-04-06
77928,2016-04-06 19:00:00,29.3,26.64,0.72,237.9,0.0,71.69,4,0,19.0,2016-04-06
77929,2016-04-06 19:15:00,28.5,28.1,0.3,204.5,0.0,30.11,4,15,19.25,2016-04-06
77930,2016-04-06 19:30:00,27.18,31.16,0.2,191.9,0.0,1.49,4,30,19.5,2016-04-06
77931,2016-04-06 19:45:00,25.6,34.48,0.5,122.2,0.0,0.0,4,45,19.75,2016-04-06
77932,2016-04-06 20:00:00,24.06,40.36,0.3,76.0,0.0,0.0,4,0,20.0,2016-04-06
77933,2016-04-06 20:15:00,22.7,43.1,0.44,114.2,0.0,0.0,4,15,20.25,2016-04-06
77934,2016-04-06 20:30:00,21.7,48.12,0.52,85.0,0.0,0.0,4,30,20.5,2016-04-06
77935,2016-04-06 20:45:00,21.08,51.46,0.54,98.1,0.0,0.0,4,45,20.75,2016-04-06
77936,2016-04-06 21:00:00,19.8,54.8,0.74,85.2,0.0,0.0,4,0,21.0,2016-04-06
77937,2016-04-06 21:15:00,19.2,55.78,0.48,110.8,0.0,0.0,4,15,21.25,2016-04-06
77938,2016-04-06 21:30:00,18.72,58.28,0.78,84.8,0.0,0.0,4,30,21.5,2016-04-06
77939,2016-04-06 21:45:00,18.4,59.9,0.64,101.0,0.0,0.0,4,45,21.75,2016-04-06
77940,2016-04-06 22:00:00,17.8,61.98,0.4,86.6,0.0,0.0,4,0,22.0,2016-04-06
77941,2016-04-06 22:15:00,18.1,59.9,0.84,119.5,0.0,0.0,4,15,22.25,2016-04-06
77942,2016-04-06 22:30:00,18.4,58.6,0.74,95.8,0.0,0.0,4,30,22.5,2016-04-06
77943,2016-04-06 22:45:00,17.32,62.46,0.5,99.0,0.0,0.0,4,45,22.75,2016-04-06
77944,2016-04-06 23:00:00,17.06,62.44,0.76,109.3,0.0,0.0,4,0,23.0,2016-04-06
77945,2016-04-06 23:15:00,17.42,60.62,0.96,90.8,0.0,0.0,4,15,23.25,2016-04-06
77946,2016-04-06 23:30:00,17.44,61.8,0.4,126.2,0.0,0.0,4,30,23.5,2016-04-06
